USERID,VALUE,TRGPROGID,TRGPROG,TRGPROG_NAME
User_145,23.70,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_145,23.70,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_145,23.70,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_58,23.90,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_23,23.90,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_106,23.90,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_58,23.90,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_23,23.90,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_106,23.90,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_58,23.90,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_23,23.90,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_106,23.90,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_33,24.00,TSC02_PROJECTMANAGEMENT,TSC02,PROJECTMANAGEMENT
User_33,24.00,TSC10_QUALITATIVERESEARCHMETHODS,TSC10,QUALITATIVERESEARCHMETHODS
User_33,24.00,CCS02_DECISIONMAKING,CCS02,DECISIONMAKING
User_33,24.00,CCS10_DEVELOPINGPEOPLE,CCS10,DEVELOPINGPEOPLE
User_33,24.00,CCS13_DIGITALFLUENCY,CCS13,DIGITALFLUENCY
User_33,24.00,CCS15_LEARNINGAGILITY,CCS15,LEARNINGAGILITY
User_95,24.20,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_95,24.20,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_95,24.20,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_76,24.30,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_76,24.30,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_76,24.30,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_98,24.40,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_98,24.40,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_98,24.40,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_37,24.60,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_37,24.60,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_37,24.60,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_97,24.70,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_126,24.70,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_97,24.70,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_126,24.70,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_97,24.70,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_126,24.70,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_123,24.90,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_123,24.90,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_123,24.90,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_04,25.10,TSC02_PROJECTMANAGEMENT,TSC02,PROJECTMANAGEMENT
User_04,25.10,TSC10_QUALITATIVERESEARCHMETHODS,TSC10,QUALITATIVERESEARCHMETHODS
User_63,25.10,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_63,25.10,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_04,25.10,CCS02_DECISIONMAKING,CCS02,DECISIONMAKING
User_04,25.10,CCS10_DEVELOPINGPEOPLE,CCS10,DEVELOPINGPEOPLE
User_04,25.10,CCS13_DIGITALFLUENCY,CCS13,DIGITALFLUENCY
User_63,25.10,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_04,25.10,CCS15_LEARNINGAGILITY,CCS15,LEARNINGAGILITY
User_04,25.30,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_04,25.30,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_04,25.30,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_25,25.70,TSC02_PROJECTMANAGEMENT,TSC02,PROJECTMANAGEMENT
User_31,25.70,TSC02_PROJECTMANAGEMENT,TSC02,PROJECTMANAGEMENT
User_25,25.70,TSC10_QUALITATIVERESEARCHMETHODS,TSC10,QUALITATIVERESEARCHMETHODS
User_31,25.70,TSC10_QUALITATIVERESEARCHMETHODS,TSC10,QUALITATIVERESEARCHMETHODS
User_20,25.70,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_20,25.70,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_25,25.70,CCS02_DECISIONMAKING,CCS02,DECISIONMAKING
User_31,25.70,CCS02_DECISIONMAKING,CCS02,DECISIONMAKING
User_25,25.70,CCS10_DEVELOPINGPEOPLE,CCS10,DEVELOPINGPEOPLE
User_31,25.70,CCS10_DEVELOPINGPEOPLE,CCS10,DEVELOPINGPEOPLE
User_25,25.70,CCS13_DIGITALFLUENCY,CCS13,DIGITALFLUENCY
User_31,25.70,CCS13_DIGITALFLUENCY,CCS13,DIGITALFLUENCY
User_20,25.70,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_25,25.70,CCS15_LEARNINGAGILITY,CCS15,LEARNINGAGILITY
User_31,25.70,CCS15_LEARNINGAGILITY,CCS15,LEARNINGAGILITY
User_60,26.00,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_60,26.00,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_60,26.00,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_13,26.10,TSC02_PROJECTMANAGEMENT,TSC02,PROJECTMANAGEMENT
User_13,26.10,TSC10_QUALITATIVERESEARCHMETHODS,TSC10,QUALITATIVERESEARCHMETHODS
User_13,26.10,CCS02_DECISIONMAKING,CCS02,DECISIONMAKING
User_13,26.10,CCS10_DEVELOPINGPEOPLE,CCS10,DEVELOPINGPEOPLE
User_13,26.10,CCS13_DIGITALFLUENCY,CCS13,DIGITALFLUENCY
User_13,26.10,CCS15_LEARNINGAGILITY,CCS15,LEARNINGAGILITY
User_110,26.50,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_110,26.50,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_110,26.50,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_57,26.60,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_84,26.60,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_57,26.60,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_84,26.60,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_57,26.60,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_84,26.60,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_111,26.70,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_111,26.70,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_111,26.70,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_104,26.80,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_77,26.80,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_104,26.80,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_77,26.80,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_104,26.80,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_77,26.80,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_31,26.90,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_31,26.90,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_31,26.90,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_117,27.10,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_117,27.10,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_117,27.10,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_73,27.40,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_73,27.40,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_73,27.40,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_41,27.70,TSC02_PROJECTMANAGEMENT,TSC02,PROJECTMANAGEMENT
User_41,27.70,TSC10_QUALITATIVERESEARCHMETHODS,TSC10,QUALITATIVERESEARCHMETHODS
User_41,27.70,CCS02_DECISIONMAKING,CCS02,DECISIONMAKING
User_41,27.70,CCS10_DEVELOPINGPEOPLE,CCS10,DEVELOPINGPEOPLE
User_41,27.70,CCS13_DIGITALFLUENCY,CCS13,DIGITALFLUENCY
User_41,27.70,CCS15_LEARNINGAGILITY,CCS15,LEARNINGAGILITY
User_44,27.90,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_36,27.90,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_44,27.90,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_36,27.90,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_44,27.90,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_36,27.90,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_135,28.00,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_135,28.00,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_135,28.00,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_42,28.10,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_42,28.10,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_42,28.10,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_82,28.30,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_82,28.30,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_82,28.30,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_35,28.40,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_35,28.40,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_35,28.40,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_39,28.50,TSC02_PROJECTMANAGEMENT,TSC02,PROJECTMANAGEMENT
User_39,28.50,TSC10_QUALITATIVERESEARCHMETHODS,TSC10,QUALITATIVERESEARCHMETHODS
User_39,28.50,CCS02_DECISIONMAKING,CCS02,DECISIONMAKING
User_39,28.50,CCS10_DEVELOPINGPEOPLE,CCS10,DEVELOPINGPEOPLE
User_39,28.50,CCS13_DIGITALFLUENCY,CCS13,DIGITALFLUENCY
User_39,28.50,CCS15_LEARNINGAGILITY,CCS15,LEARNINGAGILITY
User_91,28.70,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_30,28.70,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_91,28.70,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_30,28.70,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_91,28.70,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_30,28.70,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_52,28.80,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_52,28.80,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_52,28.80,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_130,28.90,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_130,28.90,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_130,28.90,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_96,29.10,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_96,29.10,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_96,29.10,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_72,29.40,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_72,29.40,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_72,29.40,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_46,29.50,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_46,29.50,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_46,29.50,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_08,29.70,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_08,29.70,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_08,29.70,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_103,29.80,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_141,29.80,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_103,29.80,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_141,29.80,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_103,29.80,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_141,29.80,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_131,30.00,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_131,30.00,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_131,30.00,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_13,30.30,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_13,30.30,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_13,30.30,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_11,30.50,TSC02_PROJECTMANAGEMENT,TSC02,PROJECTMANAGEMENT
User_11,30.50,TSC10_QUALITATIVERESEARCHMETHODS,TSC10,QUALITATIVERESEARCHMETHODS
User_11,30.50,CCS02_DECISIONMAKING,CCS02,DECISIONMAKING
User_11,30.50,CCS10_DEVELOPINGPEOPLE,CCS10,DEVELOPINGPEOPLE
User_11,30.50,CCS13_DIGITALFLUENCY,CCS13,DIGITALFLUENCY
User_11,30.50,CCS15_LEARNINGAGILITY,CCS15,LEARNINGAGILITY
User_24,30.80,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_24,30.80,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_24,30.80,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_66,30.90,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_66,30.90,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_66,30.90,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_119,31.10,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_119,31.10,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_119,31.10,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_80,31.20,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_80,31.20,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_80,31.20,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_03,31.40,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_03,31.40,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_03,31.40,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_15,31.50,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_15,31.50,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_15,31.50,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_124,31.60,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_124,31.60,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_124,31.60,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_148,31.90,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_148,31.90,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_148,31.90,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_02,32.00,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_02,32.00,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_02,32.00,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_09,32.10,TSC02_PROJECTMANAGEMENT,TSC02,PROJECTMANAGEMENT
User_09,32.10,TSC10_QUALITATIVERESEARCHMETHODS,TSC10,QUALITATIVERESEARCHMETHODS
User_09,32.10,CCS02_DECISIONMAKING,CCS02,DECISIONMAKING
User_09,32.10,CCS10_DEVELOPINGPEOPLE,CCS10,DEVELOPINGPEOPLE
User_09,32.10,CCS13_DIGITALFLUENCY,CCS13,DIGITALFLUENCY
User_09,32.10,CCS15_LEARNINGAGILITY,CCS15,LEARNINGAGILITY
User_38,32.20,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_38,32.20,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_38,32.20,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_01,32.30,TSC02_PROJECTMANAGEMENT,TSC02,PROJECTMANAGEMENT
User_01,32.30,TSC10_QUALITATIVERESEARCHMETHODS,TSC10,QUALITATIVERESEARCHMETHODS
User_01,32.30,CCS02_DECISIONMAKING,CCS02,DECISIONMAKING
User_01,32.30,CCS10_DEVELOPINGPEOPLE,CCS10,DEVELOPINGPEOPLE
User_01,32.30,CCS13_DIGITALFLUENCY,CCS13,DIGITALFLUENCY
User_01,32.30,CCS15_LEARNINGAGILITY,CCS15,LEARNINGAGILITY
User_112,32.40,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_112,32.40,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_112,32.40,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_74,32.50,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_74,32.50,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_74,32.50,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_54,32.60,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_54,32.60,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_54,32.60,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_69,32.80,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_69,32.80,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_69,32.80,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_127,32.90,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_70,32.90,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_127,32.90,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_70,32.90,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_127,32.90,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_70,32.90,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_19,33.30,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_19,33.30,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_19,33.30,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_22,33.50,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_83,33.50,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_18,33.50,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_22,33.50,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_83,33.50,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_18,33.50,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_22,33.50,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_83,33.50,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_18,33.50,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_16,33.60,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_16,33.60,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_16,33.60,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_50,34.20,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_50,34.20,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_50,34.20,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_108,34.40,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_108,34.40,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_108,34.40,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_22,34.50,TSC02_PROJECTMANAGEMENT,TSC02,PROJECTMANAGEMENT
User_22,34.50,TSC10_QUALITATIVERESEARCHMETHODS,TSC10,QUALITATIVERESEARCHMETHODS
User_22,34.50,CCS02_DECISIONMAKING,CCS02,DECISIONMAKING
User_22,34.50,CCS10_DEVELOPINGPEOPLE,CCS10,DEVELOPINGPEOPLE
User_22,34.50,CCS13_DIGITALFLUENCY,CCS13,DIGITALFLUENCY
User_22,34.50,CCS15_LEARNINGAGILITY,CCS15,LEARNINGAGILITY
User_142,34.70,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_142,34.70,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_142,34.70,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_49,35.40,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_49,35.40,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_49,35.40,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_23,35.70,TSC02_PROJECTMANAGEMENT,TSC02,PROJECTMANAGEMENT
User_23,35.70,TSC10_QUALITATIVERESEARCHMETHODS,TSC10,QUALITATIVERESEARCHMETHODS
User_23,35.70,CCS02_DECISIONMAKING,CCS02,DECISIONMAKING
User_23,35.70,CCS10_DEVELOPINGPEOPLE,CCS10,DEVELOPINGPEOPLE
User_23,35.70,CCS13_DIGITALFLUENCY,CCS13,DIGITALFLUENCY
User_23,35.70,CCS15_LEARNINGAGILITY,CCS15,LEARNINGAGILITY
User_150,35.80,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_150,35.80,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_150,35.80,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_61,35.90,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_102,35.90,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_61,35.90,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_102,35.90,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_61,35.90,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_102,35.90,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_68,36.20,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_68,36.20,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_68,36.20,CCS14_GLOBALPERSPECTIVE,CCS14,GLOBALPERSPECTIVE
User_40,36.30,TSC02_PROJECTMANAGEMENT,TSC02,PROJECTMANAGEMENT
User_12,36.30,TSC02_PROJECTMANAGEMENT,TSC02,PROJECTMANAGEMENT
User_40,36.30,TSC10_QUALITATIVERESEARCHMETHODS,TSC10,QUALITATIVERESEARCHMETHODS
User_12,36.30,TSC10_QUALITATIVERESEARCHMETHODS,TSC10,QUALITATIVERESEARCHMETHODS
User_113,36.30,TSC01_DATACOLLECTIONANDANALYSIS,TSC01,DATACOLLECTIONANDANALYSIS
User_113,36.30,CCS01_CREATIVETHINKING,CCS01,CREATIVETHINKING
User_40,36.30,CCS02_DECISIONMAKING,CCS02,DECISIONMAKING
User_12,36.30,CCS02_DECISIONMAKING,CCS02,DECISIONMAKING
User_40,36.30,CCS10_DEVELOPINGPEOPLE,CCS10,DEVELOPINGPEOPLE
User_12,36.30,CCS10_DEVELOPINGPEOPLE,CCS10,DEVELOPINGPEOPLE
